,movieId,Unnamed: 0,title,overview,poster_path,video_key,genresId
1124,5072,5700,Severance,"Members (Danny Dyer, Laura Harris, Tim McInnerny) of the Palisades Defense Corp. sales group arrive in Europe for a team-building exercise. A fallen tree blocks the route, and they must hike to their destination. However, a psychotic killer lurks in the woods, and he has a horrible fate in mind for each of the co-workers.",/yg1XRTyH5knwh3Tnij2sUV0ZZ5w_Severance.jpg,https://www.youtube.com/embed/OQ4e1558QY0,"3,12"
1125,5121,2601,The Sugarland Express,"Married small-time crooks Lou-Jean and Clovis Poplin lose their baby to the state of Texas and resolve to do whatever it takes to get him back. Lou-Jean gets Clovis out of jail, and the two steal their son from his foster home, in addition to taking a highway patrolman hostage. As a massive dragnet starts to pursue them across Texas, the couple become unlikely folk heroes and even start to bond with the captive policeman.",/csahjHhtJ9NzFKcxVcw7S4Pyfj_The_Sugarland_Express.jpg,https://www.youtube.com/embed/aYAhR034rHQ,"16,19"
1126,5137,4868,Sky Captain and the World of Tomorrow,"When gigantic robots attack New York City, ""Sky Captain"" uses his private air force to fight them off. His ex-girlfriend, reporter Polly Perkins, has been investigating the recent disappearance of prominent scientists. Suspecting a link between the global robot attacks and missing men, Sky Captain and Polly decide to work together. They fly to the Himalayas in pursuit of the mysterious Dr. Totenkopf, the mastermind behind the robots.",/ceW9Zi43hEQPdxkPkohVCcG1CuT_Sky_Captain_and_the_World_of_Tomorrow.jpg,https://www.youtube.com/embed/cY3ypQD6p2s,8
1127,5146,4011,The In-Laws,"Right before his daughter's wedding, a mild-mannered foot doctor discovers that his new in-laws are international smugglers.",/klVGhYScFySTHR6TuMjgCZVDiqL_The_In-Laws.jpg,https://www.youtube.com/embed/zaEuMMC2v6M,"3,4,12,15"
1128,5156,2176,Bicycle Thieves,A working man's livelihood is threatened when someone steals his bicycle.,/7ZiSTZN5FWsphVmlwFVFfn5EOl_Bicycle_Thieves.jpg,https://www.youtube.com/embed/H2P4xo9kmPM,17
1129,5165,4700,L'Avventura,"Claudia and Anna join Anna's lover, Sandro, on a boat trip to a remote volcanic island. When Anna goes missing, a search is launched. In the meantime, Sandro and Claudia become involved in a romance despite Anna's disappearance, though the relationship suffers from guilt and tension.",/c6hdG99CsskD9V0QDyS2l6gDOJa_L'Avventura.jpg,https://www.youtube.com/embed/N6ShLDfjnzw,4
1130,5168,4189,To Be and to Have,"The documentary's title translates as ""to be and to have"", the two auxiliary verbs in the French language. It is about a primary school in the commune of Saint-Étienne-sur-Usson, Puy-de-Dôme, France, the population of which is just over 200. The school has one small class of mixed ages (from four to twelve years), with a dedicated teacher, Georges Lopez, who shows patience and respect for the children as we follow their story through a single school year.",/mqB5QPNCmbF8DgsZqmyGQAGktUE_To_Be_and_to_Have.jpg,https://www.youtube.com/embed/uDcqQuoWnFI,"11,14,19"
1131,5205,4450,Pumping Iron,"Pumping Iron is a 1977 documentary film about the run-up to the 1975 Mr. Olympia bodybuilding competition. The film focuses on Arnold Schwarzenegger and his competitors, Lou Ferrigno and Franco Columbu. The documentary was co-directed by Robert Fiore and George Butler. It was based on the book of the same name by Charles Gaines and George Butler (Simon and Schuster, 1974).",/8oO12GXmA28QexibzQKbaCFNBG7_Pumping_Iron.jpg,https://www.youtube.com/embed/e1vprTwGQ4M,"4,19"
1132,5241,2490,Two Moon Junction,"A young Southern débutante temporarily abandons her posh lifestyle and upcoming, semi-arranged marriage to have a lustful and erotic fling with a rugged drifter who works at a local carnival.",/tVYQhaYdUimvuXxWyqktTfe9qxJ_Two_Moon_Junction.jpg,https://www.youtube.com/embed/xax38BVMCUM,"11,19"
1133,5255,4912,The Polar Express,"When a doubting young boy takes an extraordinary train ride to the North Pole, he embarks on a journey of self-discovery that shows him that the wonder of life never fades for those who believe.",/zCuq1sy3xwbJJytFttp2qItqdc8_The_Polar_Express.jpg,https://www.youtube.com/embed/F8_GUrqe5tc,19
1134,5279,3380,Gosford Park,"In 1930’s England, a group of pretentious rich and famous gather together for a weekend of relaxation at a hunting resort. But when a murder occurs, each one of these interesting characters becomes a suspect.",/1h12RzwEI1xYtBWJ7THRnkmrcaQ_Gosford_Park.jpg,https://www.youtube.com/embed/CjXdmXhwIQk,"11,19"
1135,5353,5960,The Hunting Party,"A young journalist, an experienced cameraman and a discredited reporter find their bold plan to capture Bosnia's top war criminal quickly spiraling out of control when a UN representative mistakes them for a CIA hit squad.",/6WhT05zuizPHYFiR4790Lf1lAxW_The_Hunting_Party.jpg,https://www.youtube.com/embed/mrGwQvqj2iE,"16,19"
1136,5434,8329,Death Smiles on a Murderer,"A man discovers an ancient Incan formula for raising the dead, and uses it for a series of revenge murders.",/g5gF3mmdrUxkVauBymlq1dmXB39_Death_Smiles_on_a_Murderer.jpg,https://www.youtube.com/embed/qN45XVpXt-Y,"2,7,16"
1137,5470,5100,Beowulf,"Beowulf is a wanderer who learns about a man-eating creature called Grendel, which comes in the night to devour warriors trapped at the Outpost. The Outpost is ruled by Hrothgar. He has a daughter, whose husband may have been murdered by the Outpost's master of arms.",/ktX5naCHfERaoDVaCUOITPIFrFd_Beowulf.jpg,https://www.youtube.com/embed/63YvJnFtFhU,"11,19"
1138,5471,5454,Beowulf & Grendel,"The blood-soaked tale of a Norse warrior's battle against the great and murderous troll, Grendel. Heads will roll. Out of allegiance to the King Hrothgar, the much respected Lord of the Danes, Beowulf leads a troop of warriors across the sea to rid a village of the marauding monster.",/2y9y88z6RjgtQOjJ0jqCUIskniY_Beowulf_&_Grendel.jpg,https://www.youtube.com/embed/TGlSAtb-SDw,"11,16"
1139,5503,371,The Fugitive,"Wrongfully convicted of murdering his wife and sentenced to death, Richard Kimble escapes from the law in an attempt to find the real killer and clear his name.",/b3rEtLKyOnF89mcK75GXDXdmOEf_The_Fugitive.jpg,https://www.youtube.com/embed/P3nQP9IZ_pA,"11,16,19"
1140,5506,3666,The Ladykillers,Five oddball criminals planning a bank robbery rent rooms on a cul-de-sac from an octogenarian widow under the pretext that they are classical musicians.,/9LJ6ZV59Q92LAJAbmb7xm9dUBGU_The_Ladykillers.jpg,https://www.youtube.com/embed/EoPaqgKWWv0,"7,10,16,18"
1141,5528,5182,The Chorus,"Set in 1940's France, a new teacher at a school for disruptive boys gives hope and inspiration.",/zsWq5fa4Db7im4a3QnkoOns6782_The_Chorus.jpg,https://www.youtube.com/embed/QVtJgU6WTj8,"7,16"
1142,5544,4702,Hiroshima Mon Amour,"The deep conversation between a Japanese architect and a French actress forms the basis of this celebrated French film, considered one of the vanguard productions of the French New Wave. Set in Hiroshima after the end of World War II, the couple -- lovers turned friends -- recount, over many hours, previous romances and life experiences. The two intertwine their stories about the past with pondering the devastation wrought by the atomic bomb dropped on the city.",/fViod4QCEDm0Yhlk15LACPdaqZk_Hiroshima_Mon_Amour.jpg,https://www.youtube.com/embed/CLts830aLlw,"3,7"
1143,5548,2094,RoboCop,"In a violent, near-apocalyptic Detroit, evil corporation Omni Consumer Products wins a contract from the city government to privatize the police force. To test their crime-eradicating cyborgs, the company leads street cop Alex Murphy into an armed confrontation with crime lord Boddicker so they can use his body to support their untested RoboCop prototype. But when RoboCop learns of the company's nefarious plans, he turns on his masters.",/hHtOgGb3NihlyRATHlKPaFApbrd_RoboCop.jpg,https://www.youtube.com/embed/ItJpt-_pdhE,19
1144,5550,426,RoboCop 3,"The mega corporation Omni Consumer Products is still bent on creating their pet project, Delta City, to replace the rotting city of Detroit. Unfortunately, the inhabitants of the area have no intention of abandoning their homes simply for desires of the company. To this end, OCP have decided to force them to leave by employing a ruthless mercenary army to attack and harass them. An underground resistance begins and in this fight, Robocop must decide where his loyalties lie.",/ppLSSwCuC5ERRWbu9H3R8SPL9AM_RoboCop_3.jpg,https://www.youtube.com/embed/yFsS1At-_m0,"13,14"
1145,5689,2068,The Blue Lagoon,"Two small children and a ship's cook survive a shipwreck and find safety on an idyllic tropical island. Soon, however, the cook dies and the young boy and girl are left on their own. Days become years and Emmeline and Richard make a home for themselves surrounded by exotic creatures and nature's beauty. But will they ever see civilization again?",/hg57Zr63A96mpIQKHxOjHYqCVhI_The_Blue_Lagoon.jpg,https://www.youtube.com/embed/DYhhph8uZyk,"10,16"
1146,5693,2341,Hoosiers,"High school basketball is king in small-town Indiana, and the 1954 Hickory Huskers are all hope and no talent. But their new coach -- abrasive, unlikable Norman Dale -- whips the team into shape ... while also inciting controversy.",/dHpjZQXEdoi1xNLubM1rPmTHJYz_Hoosiers.jpg,https://www.youtube.com/embed/OXeHkhQNnO4,"11,16,19"
1147,5723,5883,Once,"A vacuum repairman moonlights as a street musician and hopes for his big break. One day a Czech immigrant, who earns a living selling flowers, approaches him with the news that she is also an aspiring singer-songwriter. The pair decide to collaborate, and the songs that they compose reflect the story of their blossoming love.",/7nW363kSYRCkr4VGOMvuSGwtzKs_Once.jpg,https://www.youtube.com/embed/g2u-8FlfVwg,"11,19"
1148,5780,1525,Torn Curtain,"During the Cold War, an American scientist appears to defect to East Germany as part of a cloak and dagger mission to find the formula for a resin solution, but the plan goes awry when his fiancee, unaware of his motivation, follows him across the border.",/pwiU7euYflFMaUbatvX3La0YgtO_Torn_Curtain.jpg,https://www.youtube.com/embed/z2TlfRvNh8M,19
1149,5801,516,Pather Panchali,"Impoverished priest Harihar Ray, dreaming of a better life for himself and his family, leaves his rural Bengal village in search of work. Alone, his wife, Sarbojaya, looks after her rebellious daughter, Durga, and her young son, Apu, as well as Harihar's elderly aunt Indir. The children enjoy the small pleasures of their difficult life, while their parents suffer the daily indignities heaped upon them.",/frZj5djlU9hFEjMcL21RJZVuG5O_Pather_Panchali.jpg,https://www.youtube.com/embed/mgv68E_o6VM,"5,19"
1150,5820,5612,The Sentinel,A secret service agent is framed as the mole in an assassination attempt on the president. He must clear his name and foil another assassination attempt while on the run from a relentless FBI agent.,/wPFVeVYuFhCnnOAZZHpMROCbssE_The_Sentinel.jpg,https://www.youtube.com/embed/qacVtga4IYQ,"8,14"
1151,5876,6010,The Mist,"After a violent storm, a dense cloud of mist envelops a small Maine town, trapping artist David Drayton and his five-year-old son in a local grocery store with other people. They soon discover that the mist conceals deadly horrors that threaten their lives, and worse, their sanity.",/1CvJ6diBACKPVGOpcWuY4XPQdqX_The_Mist.jpg,https://www.youtube.com/embed/LhCKXJNGzN8,"5,7,16"
1152,5879,404,In the Realm of the Senses,"Based on a true story set in pre-war Japan, a man and one of his servants begin a torrid affair. Their desire becomes a sexual obsession so strong that to intensify their ardor, they forsake all, even life itself.",/AiFQbgjgSXWPfbi9iIYT39iXWMW_In_the_Realm_of_the_Senses.jpg,https://www.youtube.com/embed/snL4iY6O5NY,"12,14,19"
1153,5889,5196,Azumi,"In war-torn Japan, the Tokugawa Shogun, desperate to restore peace to his people, orders the assassination of the hostile warlords. A beautiful young woman is raised from birth with nine other orphans, to become an assassin. Her name is Azumi, the ultimate assassin.",/3pnMViIDP6whWXnTBq7ibQipSyS_Azumi.jpg,https://www.youtube.com/embed/XmI86tMnNmY,"11,16"
1154,5902,4646,A Bridge Too Far,"Operation Market Garden, September 1944. The Allies attempt to capture several strategically important bridges in the Netherlands in the hope of breaking the German lines.",/yi3nRRDlxvfFPfAZ2mSVMok6MnR_A_Bridge_Too_Far.jpg,https://www.youtube.com/embed/AWL184ZcSxA,"11,16,19"
1155,5915,5968,Into the Wild,"After graduating from Emory University in 1992, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity, and hitchhikes to Alaska to live in the wilderness.",/2MSGZEE6XZd2r4ODNziwAw7Hpw0_Into_the_Wild.jpg,https://www.youtube.com/embed/g7ArZ7VD-QQ,"5,16,17"
1156,5919,1777,The Towering Inferno,"At the opening party of a colossal—but poorly constructed—office building, a massive fire breaks out, threatening to destroy the tower and everyone in it.",/mFM1GbrRrT3DWUFFo8koSITFnYe_The_Towering_Inferno.jpg,https://www.youtube.com/embed/lhxWtjTFRxs,3
1157,5925,888,The Great Escape,"The Nazis, exasperated at the number of escapes from their prison camps by a relatively small number of Allied prisoners, relocate them to a high-security 'escape-proof' camp to sit out the remainder of the war. Undaunted, the prisoners plan one of the most ambitious escape attempts of World War II. Based on a true story.",/aCPW2GTrFguhI06pdU2DBrO50pU_The_Great_Escape.jpg,https://www.youtube.com/embed/r9Q_WESQUVw,4
1158,5951,5988,The Jane Austen Book Club,"Six Californians start a club to discuss the works of Jane Austen. As they delve into Austen's literature, the club members find themselves dealing with life experiences that parallel the themes of the books they are reading.",/8c390lpVZpqx2H5n2dJGLYQN1ki_The_Jane_Austen_Book_Club.jpg,https://www.youtube.com/embed/OVS32m9B13Q,16
1159,5955,2820,The Pledge,A police chief about to retire pledges to help a woman find her daughter's killer.,/pSZrgDd2clNcity14EDtPu9Wwyz_The_Pledge.jpg,https://www.youtube.com/embed/jTf_2OKsXKk,16
1160,5961,1429,Fanny and Alexander,"As children in the loving Ekdahl family, Fanny and Alexander enjoy a happy life with their parents, who run a theater company. After their father dies unexpectedly, however, the siblings end up in a joyless home when their mother, Emilie, marries a stern bishop. The bleak situation gradually grows worse as the bishop becomes more controlling, but dedicated relatives make a valiant attempt to aid Emilie, Fanny and Alexander.",/q8jlA3Wc1Z987hNKRFA44g5OugC_Fanny_and_Alexander.jpg,https://www.youtube.com/embed/ELTbqBhrH0A,"7,17"
1161,5968,3861,The Woman in Red,"When a happily married family man, who would never consider an affair, meets a beautiful woman in red, he is totally infatuated and desperate to make her acquaintance. However, as he tries out various schemes to sneak out to meet her, he realizes that adultery is not quite as easy as it looks.",/6ILHYnB2KvSWCNAHu9bxH1gFlEO_The_Woman_in_Red.jpg,https://www.youtube.com/embed/r5Nav6IjlAs,"10,16,19"
1162,5971,1570,We're No Angels,Two escaped cons' only prayer to escape is to pass themselves off as priests and pass by the police blockade at the border into the safety of Canada.,/5XBVURkON7jyzxr0cONWeTbgAov_We're_No_Angels.jpg,https://www.youtube.com/embed/k7_zj-CgdaY,"1,12,15,16"
1163,5994,2796,The Family Man,"Jack's lavish, fast-paced lifestyle changes one Christmas night when he stumbles into a grocery store holdup and disarms the gunman. The next morning he wakes up in bed lying next to Kate, his college sweetheart he left in order to pursue his career, and to the horrifying discovery that his former life no longer exists. As he stumbles through this alternate suburban universe, Jack finds himself at a crossroad where he must choose between his high-power career and the woman he loves.",/9iyQxVjLgFW0ztYKRxnEFtpVTSw_The_Family_Man.jpg,https://www.youtube.com/embed/vy5pt3FT5Tk,"11,16"
1164,6003,2542,Romeo and Juliet,"Director Franco Zeffirelli's beloved version of one of the most well-known love stories in the English language. Romeo Montague and Juliet Capulet fall in love against the wishes of their feuding families. Driven by their passion, the young lovers defy their destiny and elope, only to suffer the ultimate tragedy.",/hzE63Fah1BbqGQ3srVhOXoPPkBb_Romeo_and_Juliet.jpg,https://www.youtube.com/embed/gvCpDknV6Ps,"7,10,16,19"
1165,6016,3956,The Good Thief,A compulsive gambler plans the heist of his life - a priceless collection of art from the world-class Casino Riviera in Monte Carlo.,/TMlSiPuj9LymfwPiKFiRRnhkRq_The_Good_Thief.jpg,https://www.youtube.com/embed/LYnwrJX5flk,"7,9,10,16,17"
1166,6020,3486,Sorority Boys,"After being falsely accused of stealing the budget for their annual cocktail cruise, three very different fraternity brothers are kicked out of their dorm. In order to clear their name and to secure their future careers, the three dress up in drag and pledge the sorority next door where they learn a few valuable - and hilarious - lessons about themselves and the female species.",/Aud5kW8n9EROvX472o1xbmWTo3x_Sorority_Boys.jpg,https://www.youtube.com/embed/1EX1nLDlBJM,"16,19"
1167,6023,6039,P.S. I Love You,A young widow discovers that her late husband has left her 10 messages intended to help ease her pain and start a new life.,/nuOGIDqDFaX20i4Zfi5VN47lqXh_P.S._I_Love_You.jpg,https://www.youtube.com/embed/CZzW6_hR068,"10,11,16,19"
1168,6058,6517,The Patriot,"A deadly virus threatens to wipe out an entire Rocky Mountain town, leaving the town doctor to find some way to escape the soldiers who enforce the town's quarantine and devise an antidote. Matters take a more deadly turn after the physician is captured by a dangerously unstable band of militia extremists.",/v3fn2mDOGUNL5uEn4A26LccxSVY_The_Patriot.jpg,https://www.youtube.com/embed/2bA86VQAGYw,"4,7"
1169,6116,1218,Spice World,"Zany adventure that follows The Spice Girls and their entourage (mostly fictional characters) - manager Clifford, his assistant Deborah,  and filmmaker Piers (who is trying to shoot a documentary on ""the real Spice Girls"").",/yWK6Wz8kHPlBcWW9BzZm2Dm0cOl_Spice_World.jpg,https://www.youtube.com/embed/epKp536N8m8,"9,14,19"
1170,6145,5862,Fracture,"A husband is on trial for the attempted murder of his wife, in what is seemingly an open/shut case for the ambitious district attorney trying to put him away. However, there are surprises for both around every corner, and, as a suspenseful game of cat-and-mouse is played out, each must manipulate and outwit the other.",/552MFwiHvSoTuRvRtum5iCqhTXe_Fracture.jpg,https://www.youtube.com/embed/yAar1EYxloQ,"4,7"
1171,6217,961,Cat People,"After years of separation, Irina and her minister brother, Paul, reunite in New Orleans in this erotic tale of the supernatural. When zoologists capture a wild panther, Irina is drawn to the cat -- and the zoo curator is drawn to her. Soon, Irina's brother will have to reveal the family secret: that when sexually aroused, they turn into predatory jungle cats.",/nYcQnkbTD4LDmp11HCReQuUoMKD_Cat_People.jpg,https://www.youtube.com/embed/oKKEumipuuY,16
1172,6279,2270,Sister Act 2: Back in the Habit,"Deloris Van Cartier is again asked to don the nun's habit to help a run-down Catholic school, presided over by Mother Superior. And if trying to reach out to a class full of uninterested students wasn't bad enough, the sisters discover that the school is due to be closed by the unscrupulous chief of a local authority.",/dlkBp5S6Ei5f54031rAhyb4IwML_Sister_Act_2:_Back_in_the_Habit.jpg,https://www.youtube.com/embed/_QcgjGyRnuw,"10,16"
1173,6280,208,Junior,"As part of a fertility research project, a male scientist agrees to carry a pregnancy in his own body.",/kWm9N2795QEeFJ4Xvbjlwa7hS1l_Junior.jpg,https://www.youtube.com/embed/aNfsJuv0bJU,"7,10,16,17"
1174,6283,1194,MouseHunt,"Down-on-their luck brothers, Lars and Ernie Smuntz, aren't happy with the crumbling old mansion they inherit... until they discover the estate is worth millions. Before they can cash in, they have to rid the house of its single, stubborn occupant—a tiny and tenacious mouse.",/aqBPrWOzXEO3rWEk3DYTHBjXNZb_MouseHunt.jpg,https://www.youtube.com/embed/zgjUMHGjO0k,"3,7,12,17"
1175,6341,5022,Blue Thunder,"Officer Frank Murphy, an experienced LAPD helicopter pilot, is given command of the advanced new ""Blue Thunder"" chopper. But he begins to wonder why the LAPD would need a helicopter so powerful and why it is such a secret.",/9tdoGRA7FNCuj1zhKDNLWpab9v5_Blue_Thunder.jpg,https://www.youtube.com/embed/-sXVcdpEPJQ,16
1176,6415,2025,Three Kings,"A group of American soldiers stationed in Iraq at the end of the Gulf War find a map they believe will take them to a huge cache of stolen Kuwaiti gold hidden near their base, and they embark on a secret mission that's destined to change everything.",/fClJQW8xn8wHOFqoA4jUn0PZh1f_Three_Kings.jpg,https://www.youtube.com/embed/C5Ji-D4KUek,"16,19"
1177,6440,3383,The Shipping News,An emotionally-beaten man with his young daughter moves to his ancestral home in Newfoundland to reclaim his life.,/6upEibGBdKmFNeFRfJk8t5zkcOD_The_Shipping_News.jpg,https://www.youtube.com/embed/8x1z8IK-L0U,"7,16"
1178,6466,4115,Freddy vs. Jason,"In an attempt to free himself from a state of forgotten limbo, evil dream-demon Freddy Krueger (Robert Englund) devises a plan to manipulate un-dead mass murderer Jason Voorhees (Ken Kirzenger) into slicing-and-dicing his way through the teenage population of Springwood.  But when the master of dreams loses control of his monster, a brutal fight to the death is the only way out in this long anticipated crossover between two of modern horror's most notorious killers!",/fhnWQDd05qEqtvZFwCwzmnVZYQy_Freddy_vs._Jason.jpg,https://www.youtube.com/embed/zSLGPdpd2d0,"11,16"
1179,6477,6016,Alvin and the Chipmunks,"A struggling songwriter named Dave Seville finds success when he comes across a trio of singing chipmunks: mischievous leader Alvin, brainy Simon, and chubby, impressionable Theodore.",/wEssFe5LCywsLfAcwELVXE38Fbj_Alvin_and_the_Chipmunks.jpg,https://www.youtube.com/embed/Jb0hEE9yAbU,16
1180,6537,6022,The Orphanage,"A woman brings her family back to her childhood home, which used to be an orphanage, intent on reopening it. Before long, her son starts to communicate with a new invisible friend.",/icMuU0iUvctuXJ0Cr05BdEmHLen_The_Orphanage.jpg,https://www.youtube.com/embed/ChRHpVPx0VQ,"3,9,17"
1181,6538,6034,Charlie Wilson's War,"The true story of Texas congressman Charlie Wilson's covert dealings in Afghanistan, where his efforts to assist rebels in their war with the Soviets had some unforeseen and long-reaching effects.",/45FghqcdSYRWK7PsHUInaFPNd8l_Charlie_Wilson's_War.jpg,https://www.youtube.com/embed/dvr1FvOnwfI,"7,16,18"
1182,6552,1836,Idle Hands,"Anton is a cheerful but exceedingly non-ambitious 17-year-old stoner who lives to stay buzzed, watch TV, and moon over Molly, the beautiful girl who lives next door. However, it turns out that the old cliché about idle hands being the devil's playground has a kernel of truth after all.",/eTPD6b6Z6Cwf9L6af3b6uxXJbkE_Idle_Hands.jpg,https://www.youtube.com/embed/HcVrp--9UUc,"7,10,16"
1183,6557,6040,27 Dresses,Altruistic Jane finds herself facing her worst nightmare as her younger sister announces her engagement to the man Jane secretly adores.,/rEfourJfgEyKiewwH8ZkUYt9AqE_27_Dresses.jpg,https://www.youtube.com/embed/gB2bILnrypc,"1,9,16,19"
1184,6615,5979,Lars and the Real Girl,"Extremely shy Lars finds it impossible to make friends or socialize. His brother and sister-in-law worry about him, so when he announces that he has a girlfriend he met on the Internet, they are overjoyed. But Lars' new lady is a life-size plastic woman. On the advice of a doctor, his family and the rest of the community go along with his delusion.",/nkAt4a7KIPc7Fi1BhxNHhYYbe2b_Lars_and_the_Real_Girl.jpg,https://www.youtube.com/embed/XNcs9DrKYRU,"4,7,17"
1185,6619,4150,Death in Venice,"Composer Gustav von Aschenbach, travels to Venice for health reasons. There, he becomes obsessed with the stunning beauty of an adolescent Polish boy named Tadzio who is staying with his family at the same Grand Hôtel des Bains on the Lido as Aschenbach.",/s81SuFBSqY8T5Lrn5R8ucX8LKxi_Death_in_Venice.jpg,https://www.youtube.com/embed/-pxn49yWVJk,19
1186,6620,642,Sabrina,"Linus and David Larrabee are the two sons of a very wealthy family. Linus is all work – busily running the family corporate empire, he has no time for a wife and family. David is all play – technically he is employed by the family business, but never shows up for work, spends all his time entertaining, and has been married and divorced three times. Meanwhile, Sabrina Fairchild is the young, shy, and awkward daughter of the household chauffeur, who goes away to Paris for two years, and returns to capture David's attention, while falling in love with Linus.",/e1Po9NDrH7IJZhv89467gJH5FS0_Sabrina.jpg,https://www.youtube.com/embed/AOZuxReeNTk,"16,19"
1187,6643,4045,The Unforgiven,The neighbors of a frontier family turn on them when it is suspected that their adopted daughter was stolen from the local Kiawa tribe.,/2slbC1Ey2FJnTytxNx842sah0vU_The_Unforgiven.jpg,https://www.youtube.com/embed/jtEwgxkyJ_A,16
1188,6687,6169,TransSiberian,A TransSiberian train journey from China to Moscow becomes a thrilling chase of deception and murder when an American couple encounters a mysterious pair of fellow travelers.,/dhTOda5CLp9tEdDzQZiqBTdv5lR_TransSiberian.jpg,https://www.youtube.com/embed/4yx_qhqBXWI,"11,19"
1189,6691,5836,Priceless,A beautiful young gold-digger mistakes a lowly hotel clerk as a rich and therefore worthwhile catch.,/ditmMjOw5ESAnH3DyaWEnnvboS4_Priceless.jpg,https://www.youtube.com/embed/RqQaWB6u-p8,"13,16"
1190,6715,178,The Cure,"Erik, a loner, finds a friend in Dexter, an eleven-year-old boy with AIDS. They vow to find a cure for AIDS together and save Dexter's life in an eventful summer.",/3WN1H5NzLOjhY9AP848v8WPc9uu_The_Cure.jpg,https://www.youtube.com/embed/sa1tVnGSbXs,4
1191,6723,4218,The Rookie,"Veteran cop Nick Pulovski is used to playing musical partners; many of the partners he's had in the past have died on the job, and often as a result of Nick's risky tactics. But the rookie who's been assigned to help Nick bust a carjacking ring is almost as hotheaded as he is … and when Nick gets kidnapped, his newbie partner is his only hope.",/pr37i12Qe1gGxMBf6GTIDZvfFIT_The_Rookie.jpg,https://www.youtube.com/embed/m_lF4QJAM0w,17
1192,6947,4845,The Village,"When a willful young man tries to venture beyond his sequestered Pennsylvania hamlet, his actions set off a chain of chilling incidents that will alter the community forever.",/v7UvYtKfIVaHLaHwVgfalyrK7Ho_The_Village.jpg,https://www.youtube.com/embed/c7TL1BZegLo,"5,9,16"
1193,6948,5712,The Woods,"Set in 1965 New England, a troubled girl encounters mysterious happenings in the woods surrounding an isolated girls school that she was sent to by her estranged parents.",/lQWtLTy7xBxXx1l89sSQRfplHXm_The_Woods.jpg,https://www.youtube.com/embed/G1MKoAr3CjE,8
1194,6949,4069,"What's Up, Doc?",The accidental mix-up of four identical plaid overnight bags leads to a series of increasingly wild and wacky situations.,"/spIMsfEQQXlNRsjFHalVMnNqv69_What's_Up,_Doc?.jpg",https://www.youtube.com/embed/f8yGr-a5ltI,"3,18,19"
1195,6950,237,Outbreak,"A deadly airborne virus finds its way into the USA and starts killing off people at an epidemic rate. Col Sam Daniels' job is to stop the virus spreading from a small town, which must be quarantined, and to prevent an over reaction by the White House.",/4KymNvlWR0XF0sqX2BWRd9Z3yXR_Outbreak.jpg,https://www.youtube.com/embed/AgZ5goJibn0,"7,9,13"
1196,6951,3186,Turner & Hooch,"Scott Turner has 3 days left in the local police department before he moves to a bigger city to get some 'real' cases—not just misdemeanors. When Amos Reed is murdered, Scott sets himself on the case, but the closest thing to a witness to the murder is Reed's dog, Hooch, which Scott has to take care of—to avoid Hooch being 'put to sleep'.",/g3LC4mc17fQIFnPsMi81zzKC5gF_Turner_&_Hooch.jpg,https://www.youtube.com/embed/vZV3Lr4Bol4,"1,19"
1197,6957,5410,The 40 Year Old Virgin,"Andy Stitzer has a pleasant life with a nice apartment and a job stamping invoices at an electronics store. But at age 40, there's one thing Andy hasn't done, and it's really bothering his sex-obsessed male co-workers: Andy is still a virgin. Determined to help Andy get laid, the guys make it their mission to de-virginize him. But it all seems hopeless until Andy meets small business owner Trish, a single mom.",/vR8zYLWpl8sjRfp3RQ0ZkiWAPu5_The_40_Year_Old_Virgin.jpg,https://www.youtube.com/embed/YnDeJn-BX5Q,"10,19"
1198,6961,5251,The Wedding Date,"With the wedding of her younger sister fast approaching, Kat Ellis faces the undesirable prospect of traveling alone to London for the ceremony. While this is bad enough, Jeffrey, the man who left her as they moved closer to marriage, happens to be the groom's best man. Determined to show everyone -- most of all Jeffrey -- that her romantic life is as full and thrilling as ever, Kat hires a charming male escort as her date.",/t0AEzycJ6V8dLVlSudCUAA9mzgn_The_Wedding_Date.jpg,https://www.youtube.com/embed/DS1bOLtMNfc,16
1199,6963,5470,The Weather Man,"A Chicago weather man, separated from his wife and children, debates whether professional and personal success are mutually exclusive.",/oQilVzOxLPxvBn9hAuvGpKTpONM_The_Weather_Man.jpg,https://www.youtube.com/embed/i3_KgbI0PKY,8
1200,6970,1232,Welcome to Woop Woop,A con artist escapes a deal gone wrong in New York and winds up in the Aussie outback in a strange town whose inhabitants are an oddball collection of misfits.,/2ek9pyqNFQbtwtXptRZxsIGkOuN_Welcome_to_Woop_Woop.jpg,https://www.youtube.com/embed/Wq13ZoDWRIg,"11,19"
1201,6974,3333,The Angry Red Planet,The first manned flight to Mars returns after having been out of communications since it had arrived on Mars. What would it reveal?,/ymRsGRi5rBLWgGT6LbYwFoWvx4H_The_Angry_Red_Planet.jpg,https://www.youtube.com/embed/sKTUFg-QLRk,"10,19"
