,movieId,title,overview,poster_path,video_key,genresId
81,155,The Dark Knight,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",/qJ2tW6WMUDux911r6m7haRef0WH.jpg,https://www.youtube.com/embed/kmJLuwP3MbY,"5,14,19"
82,157,Star Trek III: The Search for Spock,Admiral Kirk and his bridge crew risk their careers stealing the decommissioned Enterprise to return to the restricted Genesis planet to recover Spock's body.,/yqEj0oPfKBMCz7YcCARHDgH7VFm.jpg,https://www.youtube.com/embed/Vx3sY0_NwE8,"4,5"
83,158,Knockin' on Heaven's Door,"Two young men, Martin and Rudi, both suffering from terminal cancer, get to know each other in a hospital room. They drown their desperation in tequila and decide to take one last trip to the sea. Drunk and still in pajamas they steal the first fancy car they find, a 60's Mercedes convertible. The car happens to belong to a bunch of gangsters, which immediately start to chase it, since it contains more than the pistol Martin finds in the glove box.",/9pTUCXcMDZurDmZRtOrnk9mjSFH.jpg,https://www.youtube.com/embed/hTuU2LWdQlU,"14,16"
84,161,Ocean's Eleven,"Less than 24 hours into his parole, charismatic thief Danny Ocean is already rolling out his next plan: In one night, Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash, Danny risks his chances of reconciling with ex-wife, Tess.",/hQQCdZrsHtZyR6NbKH2YyCqd2fR.jpg,https://www.youtube.com/embed/jDtocnE8uKs,"5,13,19"
85,162,Edward Scissorhands,A small suburban town receives a visit from a castaway unfinished science experiment named Edward.,/1RFIbuW9Z3eN9Oxw2KaQG5DfLmD.jpg,https://www.youtube.com/embed/M94yyfWy-KI,6
86,163,Ocean's Twelve,"Danny Ocean reunites with his old flame and the rest of his merry band of thieves in carrying out three huge heists in Rome, Paris and Amsterdam – but a Europol agent is hot on their heels.",/4y8WH1lIpXp0qxUWkYmObhuMRIU.jpg,https://www.youtube.com/embed/YqcQv3dt_hY,"8,9,18"
87,164,Breakfast at Tiffany's,"The names Audrey Hepburn and Holly Golightly have become synonymous since this dazzling romantic comedy was translated to the screen from Truman Capote’s best-selling novella. Holly is a deliciously eccentric New York City playgirl determined to marry a Brazilian millionaire. George Peppard plays her next-door neighbour, a writer who is “sponsored” by a wealthy Patricia Neal. Guessing who’s the right man for Holly is easy. Seeing just how that romance blossoms is one of the enduring delights of this gem-like treat set to Henry Mancini’s Oscar®-winning score and the Oscar®-winning Mancini-Johnny Mercer song “Moon River.”",/h3GDLoBUTiVFm4UMrok5tibFwqC.jpg,https://www.youtube.com/embed/k2HFiE1DsKE,"1,3,13,15"
88,165,Back to the Future Part II,"Marty and Doc are at it again in this wacky sequel to the 1985 blockbuster as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight, Marty finds himself bound for 1955 and face to face with his teenage parents -- again.",/YBawEsTkUZBDajKbd5LiHkmMGf.jpg,https://www.youtube.com/embed/0mbpOAdtaEQ,"3,9,13"
89,166,The Party,"A thirteen-year-old French girl deals with moving to a new city and school in Paris, while at the same time her parents are getting a divorce.",/qxIbrx8xQuRAoceifhKhAldi5k9.jpg,https://www.youtube.com/embed/gKCCz59QtVE,"3,4,19"
90,168,Star Trek IV: The Voyage Home,"Fugitives of the Federation for their daring rescue of Spock from the doomed Genesis Planet, Admiral Kirk (William Shatner) and his crew begin their journey home to face justice for their actions. But as they near Earth, they find it at the mercy of a mysterious alien presence whose signals are slowly destroying the planet. In a desperate attempt to answer the call of the probe, Kirk and his crew race back to the late twentieth century. However they soon find the world they once knew to be more alien than anything they've encountered in the far reaches of the galaxy!",/xY5TzGXJOB3L9rhZ1MbbPyVlW5J.jpg,https://www.youtube.com/embed/dJ48euMArbQ,"9,18,19"
91,169,Predator 2,"Ten years after a band of mercenaries first battled a vicious alien, the invisible creature from another world has returned to Earth—and this time, it’s drawn to the gang-ruled and ravaged city of Los Angeles. When it starts murdering drug dealers, detective-lieutenant Mike Harrigan and his police force set out to capture the creature, ignoring warnings from a mysterious government agent to stay away.",/7OAAsKvYwEq23ppBSq8NfJ0iUuo.jpg,https://www.youtube.com/embed/ciuvNsG10_E,"14,16,19"
92,170,28 Days Later,"Twenty-eight days after a killer virus was accidentally unleashed from a British research facility, a small group of London survivors are caught in a desperate struggle to protect themselves from the infected. Carried by animals and humans, the virus turns those it infects into homicidal maniacs -- and it's absolutely impossible to contain.",/w4SL5hv0qOanrN7GjwNgtjF1RtD.jpg,https://www.youtube.com/embed/MHMdWUeYudk,"3,9,13,14"
93,171,The Party 2,A young French teenage girl after moving to a new city falls in love with a boy and is thinking of having sex with him because her girlfriends have already done it.,/x2oI5CA7lzGwY9NzZCCmZXzFBz7.jpg,https://www.youtube.com/embed/340TrPK-QXg,"4,19"
94,172,Star Trek V: The Final Frontier,Capt. Kirk and his crew must deal with Mr. Spock's half brother who kidnaps three diplomats and hijacks the Enterprise in his obsessive search for God.,/uiXr41VLYsuug3CZbFrKLSNahuZ.jpg,https://www.youtube.com/embed/FwLbW_Dmh5I,"2,9,13"
95,173,"20,000 Leagues Under the Sea","A ship sent to investigate a wave of mysterious sinkings encounters the advanced submarine, the Nautilus, commanded by Captain Nemo.",/heAEH85fdxEgV98LizHbQCL95iZ.jpg,https://www.youtube.com/embed/00bin2vxgGE,"2,3,9"
96,174,Star Trek VI: The Undiscovered Country,"On the eve of retirement, Kirk and McCoy are charged with assassinating the Klingon High Chancellor and imprisoned. The Enterprise crew must help them escape to thwart a conspiracy aimed at sabotaging the last best hope for peace.",/tvTOJD7Gz668GLy2nNdLRQvpPsv.jpg,https://www.youtube.com/embed/geE1URQSDcs,4
97,175,The Big Blue,"Two men answer the call of the ocean in this romantic fantasy-adventure.  Jacques and Enzo are a pair of friends who have been close since childhood, and who share a passion for the dangerous sport of free diving. Professional diver Jacques opted to follow in the footsteps of his father, who died at sea when Jacques was a boy; to the bewilderment of scientists, Jacques harbors a remarkable ability to adjust his heart rate and breathing pattern in the water, so that his vital signs more closely resemble that of dolphins than men (he even considers a school of dolphins as his extended family).  As Enzo persuades a reluctant Jacques to compete against him in a free diving contest -- determining who can dive deeper and longer without scuba gear -- Jacques meets Johana, a beautiful insurance investigator from America, and he finds that he must choose between his love for her and his love of the sea.",/vbi56h6a1BGjnhq2RnUrcQZs2aV.jpg,https://www.youtube.com/embed/82onGmBx9ZM,19
98,176,Saw,"Obsessed with teaching his victims the value of life, a deranged, sadistic serial killer abducts the morally wayward. Once captured, they must face impossible choices in a horrific game of survival. The victims must fight to win their lives back, or die trying...",/pparEGTCxcTiImyVFoKD0LX11N8.jpg,https://www.youtube.com/embed/HKPy5RWuqNA,4
99,177,The Fisher King,Two troubled men face their terrible destinies and events of their past as they join together on a mission to find the Holy Grail and thus to save themselves.,/5mb1IV53luUNTRyF3TSC77X1KZs.jpg,https://www.youtube.com/embed/l9xGfrzpkM8,10
100,178,Blown Away,Blown Away tells the story of Jimmy Dove who works for the Boston bomb squad. Shortly after Dove leaves the force his partner is killed by a bomb that Dove thinks might have been made by someone he knows.,/lszv2OiImvhzcTtfxDaNiHhTK7J.jpg,https://www.youtube.com/embed/lBV2BBawWlQ,"4,19"
101,179,The Interpreter,"After Silvia Broome, an interpreter at United Nations headquarters, overhears plans of an assassination, an American Secret Service agent is sent to investigate.",/6Z5zcXO8yz0CObeqpfrDSnvBJYT.jpg,https://www.youtube.com/embed/a7O8mPlNlRY,"18,19"
102,183,The Wizard,"Corey refuses to let his emotionally disturbed younger brother Jimmy be institutionalized, and the two run away together. They soon join forces with a resourceful girl, who notices that Jimmy has a special talent: he is a ""wizard"" at video games and can achieve the high score on absolutely everything he plays. Evading their parents and a sinister bounty hunter, the trio head for a climactic showdown at the national video game championships in California.",/wx3kPuzH8XhWxFg1gp6UaOw7rfT.jpg,https://www.youtube.com/embed/UL39WARA8lQ,"4,10,13"
103,184,Jackie Brown,"Jackie Brown is a flight attendant who gets caught in the middle of smuggling cash into the country for her gunrunner boss. When the cops try to use Jackie to get to her boss, she hatches a plan — with help from a bail bondsman — to keep the money for herself.",/ewbLUXvm4riZL0aepy90o0vMesn.jpg,https://www.youtube.com/embed/G7HkBDNZV7s,19
104,185,A Clockwork Orange,"In a near-future Britain, young Alexander DeLarge and his pals get their kicks beating and raping anyone they please. When not destroying the lives of others, Alex swoons to the music of Beethoven. The state, eager to crack down on juvenile crime, gives an incarcerated Alex the option to undergo an invasive procedure that'll rob him of all personal agency. In a time when conscience is a commodity, can Alex change his tune?",/4sHeTAp65WrSSuc05nRBKddhBxO.jpg,https://www.youtube.com/embed/PUhh_g8Hk3w,"3,9,13"
105,186,Lucky Number Slevin,"Slevin is mistakenly put in the middle of a personal war between the city’s biggest criminal bosses. Under constant watch, Slevin must try not to get killed by an infamous assassin and come up with an idea of how to get out of his current dilemma. A film with many twists and turns.",/zX4Z8DzCsp7OtPpYoJmQNxCW9SI.jpg,https://www.youtube.com/embed/mGQmSCQrKKQ,"4,18"
106,187,Sin City,"Welcome to Sin City. This town beckons to the tough, the corrupt, the brokenhearted. Some call it dark… Hard-boiled. Then there are those who call it home — Crooked cops, sexy dames, desperate vigilantes. Some are seeking revenge, others lust after redemption, and then there are those hoping for a little of both. A universe of unlikely and reluctant heroes still trying to do the right thing in a city that refuses to care.",/8qGW691AOyqbKsEhpe7nHwMEbRe.jpg,https://www.youtube.com/embed/PRtz8JQw01A,4
107,189,Sin City: A Dame to Kill For,Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,/50kALxDX4mmzIRljbNbPY0u4cie.jpg,https://www.youtube.com/embed/XVjDcUCui0w,"4,12"
108,193,Star Trek: Generations,Captain Jean-Luc Picard and the crew of the Enterprise-D find themselves at odds with the renegade scientist Soran who is destroying entire star systems. Only one man can help Picard stop Soran's scheme...and he's been dead for seventy-eight years.,/rHsCYDGHFUarGh5k987b0EFU6kC.jpg,https://www.youtube.com/embed/MUieGh1fHSI,19
109,194,Amélie,"At a tiny Parisian café, the adorable yet painfully shy Amélie accidentally discovers a gift for helping others. Soon Amelie is spending her days as a matchmaker, guardian angel, and all-around do-gooder. But when she bumps into a handsome stranger, will she find the courage to become the star of her very own love story?",/slVnvaH6fpF22154vnjQJdXCVZd.jpg,https://www.youtube.com/embed/HUECWi5pX7o,"4,19"
110,196,Back to the Future Part III,"The final installment of the Back to the Future trilogy finds Marty digging the trusty DeLorean out of a mineshaft and looking for Doc in the Wild West of 1885. But when their time machine breaks down, the travelers are stranded in a land of spurs. More problems arise when Doc falls for pretty schoolteacher Clara Clayton, and Marty tangles with Buford Tannen.",/crzoVQnMzIrRfHtQw0tLBirNfVg.jpg,https://www.youtube.com/embed/334424815,"2,10"
111,198,To Be or Not to Be,"During the Nazi occupation of Poland, an acting troupe becomes embroiled in a Polish soldier's efforts to track down a German spy.",/dDQRpEoyjHT4fzw9cNklIvZuXYg.jpg,https://www.youtube.com/embed/7W_B10VbYjI,"2,3,9,13,15,19"
112,199,Star Trek: First Contact,"The Borg, a relentless race of cyborgs, are on a direct course for Earth. Violating orders to stay away from the battle, Captain Picard and the crew of the newly-commissioned USS Enterprise E pursue the Borg back in time to prevent the invaders from changing Federation history and assimilating the galaxy.",/vrC1lkTktFQ4AqBfqf4PXoDDLcw.jpg,https://www.youtube.com/embed/YQ1eiEvefKI,"7,18,19"
